"Lon","Lat","Area_km2","DEPTH_EFH"
-142.279438,59.98728677,13.719616,51.2757453918457
-142.2138782,59.98145571,13.719616,48.8010749816895
-142.1483416,59.97559246,13.719616,43.3271446228027
-142.0828284,59.96969704,13.719616,42.7668838500977
-142.0173385,59.96376947,13.719616,30.7727432250977
-141.9518723,59.95780976,13.719616,26.891134262085
-141.8864297,59.95181794,13.719616,25.4715690612793
-141.8210109,59.94579401,13.719616,21.1056613922119
-141.755616,59.93973801,13.0384021,13.6576538085938
-141.6902451,59.93364993,13.27368292,15.5306634902954
-141.6248983,59.92752981,13.719616,22.5138473510742
-141.5595757,59.92137766,13.719616,66.9163970947266
-141.4942775,59.91519349,12.18513018,46.6587448120117
-139.9993944,59.76416363,11.82073163,17.002010345459
-139.9347137,59.75721663,13.719616,51.317798614502
-139.8700601,59.75023807,13.719616,73.5960235595703
-139.8054336,59.74322799,13.719616,60.6183128356934
-139.7408345,59.7361864,13.719616,68.0263824462891
-139.6762627,59.72911331,13.719616,182.55647277832
-139.6117185,59.72200876,11.62276835,18.6635341644287
-146.9263032,60.28163,5.63620428,21.1884422302246
-146.8594863,60.27809255,9.918259418,327.990966796875
-146.7926839,60.27452198,11.48501214,226.948638916016
-146.7258962,60.27091828,12.29981065,183.094039916992
-146.5256221,60.25990862,11.590031,23.1126384735107
-146.4588942,60.25617257,13.719616,42.5109786987305
-146.3921816,60.25240346,13.719616,59.7920799255371
-146.3254844,60.2486013,13.719616,68.2130508422852
-146.2588027,60.24476611,13.719616,84.1013107299805
-146.1921368,60.24089788,13.719616,88.1988525390625
-146.1254866,60.23699665,13.719616,99.6916427612305
-146.0588524,60.2330624,13.719616,97.383056640625
-145.9922342,60.22909517,13.719616,103.63883972168
-145.9256323,60.22509496,13.719616,111.241249084473
-145.8590466,60.22106178,13.719616,113.700859069824
-145.7924774,60.21699564,13.719616,109.650848388672
-145.7259248,60.21289656,13.719616,104.873313903809
-145.6593888,60.20876455,13.719616,95.8383178710938
-145.5928697,60.20459962,13.719616,80.4524230957031
-145.5263676,60.20040178,13.719616,64.1467514038086
-145.4598825,60.19617105,13.719616,51.2806434631348
-145.3934147,60.19190744,13.719616,43.5276870727539
-145.3269641,60.18761096,13.719616,36.3091888427734
-145.2605311,60.18328162,13.719616,29.6114463806152
-145.1941156,60.17891944,13.719616,27.1559505462646
-145.1277178,60.17452443,13.719616,24.0077171325684
-145.0613379,60.1700966,13.719616,25.1891822814941
-144.994976,60.16563597,13.719616,29.043083190918
-144.9286321,60.16114255,13.719616,30.5521125793457
-144.8623065,60.15661635,13.719616,35.1960563659668
-144.7959991,60.15205739,13.719616,34.4287719726562
-144.7297103,60.14746567,13.719616,29.2004585266113
-144.66344,60.14284122,13.719616,25.4282455444336
-144.5971885,60.13818405,13.719616,21.7273502349854
-144.5309558,60.13349417,13.719616,14.8889007568359
-143.4080005,60.04877541,8.483129577,32.4469871520996
-143.3421278,60.04349921,12.04148726,24.8613471984863
-143.2762762,60.03819059,13.719616,28.0616226196289
-143.2104459,60.03284954,13.719616,23.4450607299805
-143.1446369,60.0274761,13.719616,55.8734855651855
-143.0788495,60.02207027,13.719616,96.6347503662109
-143.0130837,60.01663208,13.719616,105.342735290527
-142.9473396,60.01116153,13.719616,105.760208129883
-142.8816174,60.00565864,13.719616,99.7771835327148
-142.8159172,60.00012343,13.719616,103.320556640625
-142.750239,59.99455592,13.719616,95.0990982055664
-142.6845831,59.98895612,13.719616,89.8530349731445
-142.6189495,59.98332404,13.719616,88.5948867797852
-142.5533383,59.97765971,13.719616,88.6108703613281
-142.4877497,59.97196314,13.719616,86.3189468383789
-142.4221838,59.96623435,13.719616,75.1403732299805
-142.3566407,59.96047334,13.719616,70.553337097168
-142.2911205,59.95468015,13.719616,65.9323577880859
-142.2256233,59.94885479,13.719616,59.8866233825684
-142.1601492,59.94299726,13.719616,51.6143569946289
-142.0946984,59.9371076,13.719616,51.1154403686523
-142.029271,59.93118582,13.719616,41.0877723693848
-141.9638671,59.92523192,13.719616,31.0392551422119
-141.8984867,59.91924594,13.719616,25.312068939209
-141.8331301,59.91322789,13.719616,27.8911743164062
-141.7677973,59.90717778,13.719616,17.9140548706055
-141.7024884,59.90109564,13.719616,14.0306720733643
-141.6372036,59.89498148,13.719616,19.0716857910156
-141.5719429,59.88883531,13.719616,35.5104713439941
-141.5067066,59.88265716,13.719616,35.9971389770508
-140.0778729,59.73868218,12.7618702,18.7121276855469
-140.0132253,59.7317734,13.719616,76.4540710449219
-139.9486047,59.72483307,13.719616,95.7635498046875
-139.884011,59.71786123,13.719616,79.1515960693359
-139.8194444,59.71085788,13.719616,59.6795997619629
-139.7549051,59.70382305,13.719616,105.193183898926
-139.6903931,59.69675676,13.719616,24.1556873321533
-139.6259085,59.68965903,13.719616,144.795623779297
-139.5614514,59.68252987,13.17123165,197.755416870117
-146.9334408,60.24869918,12.75628657,295.031646728516
-146.8666903,60.24516527,13.719616,262.774475097656
-146.7999542,60.24159826,13.719616,208.318695068359
-146.7332327,60.23799816,13.719616,196.917083740234
-146.666526,60.234365,11.54396587,19.3665103912354
-146.5998341,60.23069877,11.30432026,24.1956882476807
-146.5331573,60.22699948,13.719616,88.3546676635742
-146.4664955,60.22326716,13.719616,114.988952636719
-146.399849,60.21950181,13.719616,120.32836151123
-146.3332178,60.21570344,13.719616,107.119125366211
-146.2666021,60.21187207,13.719616,106.556671142578
-146.2000021,60.2080077,13.719616,103.585975646973
-146.1334178,60.20411035,13.719616,108.295616149902
-146.0668494,60.20018002,13.719616,98.4090423583984
-146.0002971,60.19621674,13.719616,105.317909240723
-145.9337608,60.19222051,13.719616,110.174819946289
-145.8672409,60.18819134,13.719616,110.472259521484
-145.8007373,60.18412925,13.719616,116.166801452637
-145.7342503,60.18003424,13.719616,119.258193969727
-145.6677799,60.17590634,13.719616,113.545883178711
-145.6013263,60.17174555,13.719616,107.821395874023
-145.5348896,60.16755188,13.719616,94.290641784668
-145.4684699,60.16332535,13.719616,81.0535354614258
-145.4020674,60.15906597,13.719616,71.6082153320312
-145.3356821,60.15477375,13.719616,62.4332809448242
-145.2693143,60.15044871,13.719616,53.3191909790039
-145.202964,60.14609086,13.719616,50.0916481018066
-145.1366314,60.14170021,13.719616,47.5314025878906
-145.0703166,60.13727677,13.719616,48.2079772949219
-145.0040196,60.13282056,13.719616,52.5823593139648
-144.9377407,60.12833159,13.719616,58.3320770263672
-144.87148,60.12380987,13.719616,62.9798240661621
-144.8052375,60.11925542,13.719616,67.7893371582031
-144.7390135,60.11466826,13.719616,83.0668334960938
-144.672808,60.11004838,13.719616,96.8378219604492
-144.6066211,60.10539581,13.719616,53.0612182617188
-144.5404531,60.10071057,13.719616,27.0476512908936
-143.6161406,60.03169379,8.520359083,82.5012435913086
-143.550269,60.02652007,12.18353735,86.445671081543
-143.484418,60.02131391,13.719616,110.495491027832
-143.4185879,60.01607531,13.719616,58.9708404541016
-143.3527787,60.0108043,13.719616,87.5578384399414
-143.2869906,60.00550089,13.719616,85.2351303100586
-143.2212238,60.00016509,13.719616,80.6867752075195
-143.1554782,59.99479692,13.719616,99.1712188720703
-143.0897541,59.98939639,13.719616,122.252426147461
-143.0240516,59.98396353,13.719616,125.491806030273
-142.9583707,59.97849834,13.719616,125.119766235352
-142.8927116,59.97300085,13.719616,117.172668457031
-142.8270744,59.96747106,13.719616,124.859939575195
-142.7614593,59.961909,13.719616,120.16731262207
-142.6958663,59.95631468,13.719616,118.833183288574
-142.6302956,59.95068812,13.719616,110.661712646484
-142.5647472,59.94502932,13.719616,111.536659240723
-142.4992214,59.93933832,13.719616,99.818473815918
-142.4337181,59.93361513,13.719616,86.5225524902344
-142.3682376,59.92785975,13.719616,80.2750244140625
-142.3027799,59.92207222,13.719616,76.5033416748047
-142.2373452,59.91625254,13.719616,71.6151123046875
-142.1719336,59.91040073,13.719616,66.47705078125
-142.1065451,59.90451681,13.719616,55.3417663574219
-142.04118,59.89860079,13.719616,51.2406692504883
-141.9758382,59.8926527,13.719616,42.0122451782227
-141.91052,59.88667255,13.719616,38.0824699401855
-141.8452255,59.88066036,13.719616,33.9000930786133
-141.7799546,59.87461614,13.719616,17.5385398864746
-141.7147077,59.86853991,13.719616,18.3953533172607
-141.6494847,59.86243169,13.719616,14.9631900787354
-141.5842859,59.8562915,13.719616,23.9451885223389
-141.5191112,59.85011935,13.719616,13.7025012969971
-141.4539609,59.84391526,13.719616,19.6242008209229
-141.388835,59.83767925,13.719616,50.3074645996094
-141.3237336,59.83141134,13.45954622,96.1421661376953
-141.2586569,59.82511154,10.96684785,111.222526550293
-141.1936049,59.81877988,7.673366913,22.3107261657715
-140.1562311,59.71315411,13.71485809,51.6449241638184
-140.0916169,59.7062835,13.719616,93.2241668701172
-140.0270293,59.69938136,13.719616,113.700065612793
-139.9624686,59.6924477,13.719616,125.439659118652
-139.8979348,59.68548255,13.719616,57.3650894165039
-139.833428,59.67848593,13.719616,32.7133026123047
-139.7689484,59.67145785,13.719616,175.700653076172
-139.704496,59.66439833,13.719616,39.6462554931641
-139.6400709,59.6573074,13.4086164,149.790878295898
-139.5756733,59.65018507,8.117846957,41.0161514282227
-147.0072625,60.2192651,11.08622705,239.364837646484
-146.940564,60.21576778,13.719616,269.228088378906
-146.8738797,60.21223739,13.719616,221.523178100586
-146.8072099,60.20867394,13.719616,186.991897583008
-146.7405546,60.20507743,13.719616,252.228103637695
-146.673914,60.20144789,13.719616,200.867630004883
-146.6072882,60.19778531,13.719616,212.767364501953
-146.5406773,60.19408971,13.719616,153.125091552734
-146.4740816,60.19036111,13.719616,133.549697875977
-146.407501,60.18659951,13.719616,117.002746582031
-146.3409357,60.18280492,13.719616,105.968238830566
-146.2743859,60.17897736,13.719616,98.8298873901367
-146.2078517,60.17511684,13.719616,94.5134658813477
-146.1413331,60.17122336,13.719616,90.9271011352539
-146.0748305,60.16729694,13.719616,87.0229797363281
-146.0083438,60.1633376,13.719616,93.6716995239258
-145.9418731,60.15934534,13.719616,96.6607971191406
-145.8754187,60.15532018,13.719616,99.4015121459961
-145.8089807,60.15126212,13.719616,109.21516418457
-145.7425591,60.14717118,13.719616,115.409996032715
-145.6761541,60.14304737,13.719616,121.314910888672
-145.6097659,60.13889071,13.719616,118.387710571289
-145.5433945,60.13470121,13.719616,121.779090881348
-145.4770401,60.13047887,13.719616,107.996437072754
-145.4107028,60.12622371,13.719616,106.411903381348
-145.3443827,60.12193575,13.719616,97.8796920776367
-145.27808,60.11761499,13.719616,92.2548294067383
-145.2117948,60.11326146,13.719616,87.5020446777344
-145.1455272,60.10887515,13.719616,83.1108856201172
-145.0792773,60.1044561,13.719616,81.5220489501953
-145.0130452,60.1000043,13.719616,82.562370300293
-144.9468312,60.09551977,13.719616,89.2083358764648
-144.8806353,60.09100252,13.719616,109.34733581543
-144.8144575,60.08645258,13.719616,148.564498901367
-144.7482982,60.08186994,13.719616,179.568923950195
-144.6821573,60.07725463,13.719616,148.666564941406
-144.616035,60.07260666,13.719616,132.778244018555
-144.5499315,60.06792604,13.719616,92.9395141601562
-144.4838468,60.06321279,13.719616,30.2240619659424
-144.417781,60.05846692,11.58086573,23.6339168548584
-143.7581939,60.0092172,8.92951287,68.1486206054688
-143.6923449,60.00411344,13.66344532,86.4481048583984
-143.6265163,59.99897724,13.719616,151.165557861328
-143.5607082,59.9938086,13.719616,172.467544555664
-143.4949208,59.98860755,13.719616,175.54997253418
-143.4291542,59.9833741,13.719616,148.65885925293
-143.3634085,59.97810826,13.719616,141.094314575195
-143.2976839,59.97281005,13.719616,132.372482299805
-143.2319803,59.96747948,13.719616,140.367340087891
-143.166298,59.96211657,13.719616,125.337280273438
-143.1006371,59.95672134,13.719616,135.667678833008
-143.0349977,59.9512938,13.719616,144.550491333008
-142.9693799,59.94583396,13.719616,137.26416015625
-142.9037839,59.94034184,13.719616,137.515655517578
-142.8382097,59.93481747,13.719616,132.594436645508
-142.7726574,59.92926085,13.719616,142.336227416992
-142.7071273,59.92367199,13.719616,140.103271484375
-142.6416193,59.91805093,13.719616,133.800033569336
-142.5761336,59.91239766,13.719616,119.573211669922
-142.5106704,59.90671222,13.719616,108.669700622559
-142.4452297,59.9009946,13.719616,94.9858093261719
-142.3798117,59.89524484,13.719616,88.8139343261719
-142.3144165,59.88946295,13.719616,82.9181976318359
-142.2490441,59.88364894,13.719616,76.4336013793945
-142.1836948,59.87780284,13.719616,60.2131767272949
-142.1183685,59.87192465,13.719616,53.9258270263672
-142.0530655,59.8660144,13.719616,62.8000793457031
-141.9877859,59.86007209,13.719616,59.3061790466309
-141.9225297,59.85409776,13.719616,54.7777709960938
-141.8572971,59.84809141,13.719616,53.0669174194336
-141.7920881,59.84205307,13.719616,38.3985900878906
-141.726903,59.83598274,13.719616,24.2560005187988
-141.6617418,59.82988045,13.719616,22.2213325500488
-141.5966046,59.82374622,13.719616,20.9582824707031
-141.5314916,59.81758006,13.719616,25.3658027648926
-141.4664028,59.81138199,13.719616,28.6189289093018
-141.4013383,59.80515202,13.719616,33.5917472839355
-141.3362983,59.79889018,13.719616,52.8404006958008
-141.2712829,59.79259649,13.719616,62.8572959899902
-141.2062922,59.78627095,13.719616,48.0383377075195
-141.1413263,59.77991359,13.719616,36.2596855163574
-141.0763854,59.77352443,13.43252224,26.1981449127197
-141.0114694,59.76710348,10.57610283,19.2570629119873
-140.2344692,59.68757952,13.38486062,15.8459463119507
-140.1698884,59.68074703,13.719616,69.9275817871094
-140.1053342,59.67388303,13.719616,60.3268737792969
-140.0408065,59.66698751,13.719616,137.064117431641
-139.9763056,59.66006051,13.719616,144.489212036133
-139.9118316,59.65310204,13.719616,143.900054931641
-139.8473845,59.64611212,13.719616,20.5613212585449
-139.7829644,59.63909078,13.719616,172.105438232422
-147.0809518,60.18979039,9.749374994,19.340539932251
-147.0143053,60.18632961,13.719616,264.962249755859
-146.9476729,60.18283578,13.719616,239.106689453125
-146.8810548,60.17930891,13.719616,216.543991088867
-146.814451,60.175749,13.719616,56.5140075683594
-146.7478618,60.17215608,13.719616,125.327896118164
-146.6812872,60.16853015,13.719616,187.11474609375
-146.6147273,60.16487122,13.719616,145.860366821289
-146.5481824,60.1611793,13.719616,129.359359741211
-146.4816524,60.1574544,13.719616,116.75235748291
-146.4151377,60.15369654,13.719616,70.558723449707
-146.3486382,60.14990573,13.719616,68.2415313720703
-146.2821541,60.14608197,13.719616,78.3983154296875
-146.2156855,60.14222528,13.719616,79.8362731933594
-146.1492326,60.13833567,13.719616,81.5832672119141
-146.0827955,60.13441316,13.719616,81.8696212768555
-146.0163744,60.13045774,13.719616,81.9409103393555
-145.9499692,60.12646945,13.719616,85.8380126953125
-145.8835803,60.12244828,13.719616,90.9476623535156
-145.8172076,60.11839424,13.719616,96.1106262207031
-145.7508514,60.11430736,13.719616,101.257415771484
-145.6845117,60.11018765,13.719616,111.710960388184
-145.6181887,60.1060351,13.719616,124.209953308105
-145.5518825,60.10184975,13.719616,126.359153747559
-145.4855932,60.09763159,13.719616,129.821838378906
-145.419321,60.09338065,13.719616,128.439361572266
-145.353066,60.08909693,13.719616,126.486175537109
-145.2868282,60.08478045,13.719616,121.393745422363
-145.2206079,60.08043123,13.719616,117.971328735352
-145.1544052,60.07604926,13.719616,111.410820007324
-145.0882201,60.07163457,13.719616,105.180908203125
-145.0220529,60.06718717,13.719616,102.617614746094
-144.9559036,60.06270707,13.719616,111.597023010254
-144.8897723,60.05819429,13.719616,147.089721679688
-144.8236592,60.05364884,13.719616,185.303848266602
-144.7575644,60.04907073,13.719616,204.651092529297
-144.691488,60.04445997,13.719616,197.40348815918
-144.6254302,60.03981659,13.719616,198.882110595703
-144.559391,60.03514058,13.719616,165.033920288086
-144.4933707,60.03043198,13.719616,106.390769958496
-144.4273692,60.02569078,13.69244617,52.7424430847168
-144.0317645,59.99656001,11.13675179,14.5481662750244
-143.8342274,59.98155582,12.382504,41.5043106079102
-143.7684217,59.9764895,13.719616,87.3666610717773
-143.7026364,59.97139076,13.719616,182.613265991211
-143.6368713,59.9662596,13.719616,218.955184936523
-143.5711268,59.96109603,13.719616,231.653823852539
-143.5054029,59.95590008,13.719616,227.942169189453
-143.4396997,59.95067176,13.719616,217.280563354492
-143.3740173,59.94541108,13.719616,171.844543457031
-143.3083559,59.94011806,13.719616,147.673095703125
-143.2427156,59.93479271,13.719616,143.684661865234
-143.1770965,59.92943505,13.719616,145.864669799805
-143.1114987,59.9240451,13.719616,141.45524597168
-143.0459223,59.91862286,13.719616,146.736770629883
-142.9803675,59.91316837,13.719616,139.410736083984
-142.9148343,59.90768162,13.719616,144.212921142578
-142.8493229,59.90216264,13.719616,137.514068603516
-142.7838335,59.89661144,13.719616,162.876861572266
-142.718366,59.89102805,13.719616,170.044036865234
-142.6529207,59.88541247,13.719616,159.167251586914
-142.5874976,59.87976472,13.719616,125.775169372559
-142.5220969,59.87408481,13.719616,73.0589294433594
-142.4567187,59.86837278,13.719616,65.8740463256836
-142.391363,59.86262862,13.719616,95.6286468505859
-142.3260301,59.85685236,13.719616,80.9547424316406
-142.26072,59.85104401,13.719616,81.0788345336914
-142.1954328,59.84520359,13.719616,79.7559661865234
-142.1301687,59.83933112,13.719616,81.9431762695312
-142.0649277,59.83342661,13.719616,80.0015487670898
-141.9997101,59.82749008,13.719616,76.297981262207
-141.9345158,59.82152155,13.719616,71.8336181640625
-141.869345,59.81552104,13.719616,63.7809371948242
-141.8041978,59.80948855,13.719616,65.5076522827148
-141.7390744,59.80342412,13.719616,53.8065567016602
-141.6739748,59.79732775,13.719616,52.009464263916
-141.6088992,59.79119946,13.719616,47.2165107727051
-141.5438477,59.78503928,13.719616,45.0067672729492
-141.4788203,59.77884721,13.719616,40.8062629699707
-141.4138172,59.77262327,13.719616,40.2849197387695
-141.3488385,59.76636749,13.719616,42.237003326416
-141.2838843,59.76007989,13.719616,41.3764038085938
-141.2189547,59.75376047,13.719616,39.9204177856445
-141.1540499,59.74740925,13.719616,44.415828704834
-141.0891699,59.74102626,13.719616,35.011531829834
-141.0243149,59.73461152,13.719616,33.4542770385742
-140.9594849,59.72816503,13.719616,30.4815635681152
-140.8946801,59.72168682,13.34251212,26.6575374603271
-140.8299006,59.71517691,13.14964554,29.1491260528564
-140.7651464,59.70863531,13.08877615,30.6179866790771
-140.7004178,59.70206205,12.54010115,32.1830558776855
-140.6357147,59.69545714,13.05793245,25.3039016723633
-140.5710374,59.6888206,13.719616,23.9304370880127
-140.5063858,59.68215245,13.719616,28.5204315185547
-140.4417602,59.6754527,13.719616,26.2379570007324
-140.3771607,59.66872138,13.719616,22.393985748291
-140.3125872,59.66195851,13.719616,20.5954761505127
-140.24804,59.6551641,13.719616,78.2477874755859
-140.1835192,59.64833818,13.719616,21.7481346130371
-140.1190248,59.64148075,13.719616,120.484413146973
-140.054557,59.63459185,13.719616,92.4142227172852
-139.9901158,59.62767148,13.719616,78.6633758544922
-139.9257014,59.62071968,13.719616,138.10285949707
-139.8613139,59.61373646,13.719616,64.540397644043
-139.7969533,59.60672183,12.70204324,101.657676696777
-139.6683136,59.59259844,9.372365558,45.1525421142578
-147.1545087,60.16027517,10.62258023,166.425155639648
-147.0879144,60.15685086,13.719616,218.975799560547
-147.0213339,60.15339353,13.719616,297.466918945312
-146.9547676,60.14990317,13.719616,205.332733154297
-146.8882154,60.14637981,13.719616,114.597152709961
-146.8216776,60.14282345,13.719616,93.2678298950195
-146.7551543,60.1392341,13.719616,111.103630065918
-146.6886455,60.13561177,13.719616,118.148567199707
-146.6221515,60.13195647,13.719616,114.328567504883
-146.5556723,60.12826822,13.719616,116.300437927246
-146.4892081,60.12454703,13.719616,70.3976821899414
-146.4227591,60.1207929,13.719616,70.7682495117188
-146.3563252,60.11700585,13.719616,68.1287460327148
-146.2899067,60.11318589,13.719616,68.8148956298828
-146.2235037,60.10933303,13.719616,70.9927368164062
-146.1571163,60.10544728,13.719616,75.2396240234375
-146.0907447,60.10152865,13.719616,78.0972900390625
-146.0243889,60.09757716,13.719616,81.014274597168
-145.9580491,60.09359282,13.719616,84.2783279418945
-145.8917255,60.08957563,13.719616,87.8925857543945
-145.8254181,60.08552562,13.719616,91.7927551269531
-145.7591271,60.08144278,13.719616,97.2996368408203
-145.6928525,60.07732715,13.719616,99.8483123779297
-145.6265947,60.07317871,13.719616,106.84642791748
-145.5603535,60.0689975,13.719616,113.991630554199
-145.4941293,60.06478352,13.719616,125.778739929199
-145.427922,60.06053678,13.719616,131.801788330078
-145.3617319,60.0562573,13.719616,131.705337524414
-145.295559,60.05194508,13.719616,129.73942565918
-145.2294035,60.04760015,13.719616,129.313980102539
-145.1632656,60.04322252,13.719616,125.660354614258
-145.0971452,60.03881219,13.719616,115.381538391113
-145.0310426,60.03436918,13.719616,106.967788696289
-144.9649579,60.0298935,13.719616,125.702949523926
-144.8988911,60.02538517,13.719616,163.458023071289
-144.8328425,60.0208442,13.719616,199.384490966797
-144.7668122,60.0162706,13.719616,220.872482299805
-144.7008002,60.01166439,13.719616,226.420562744141
-144.6348067,60.00702558,13.719616,224.842254638672
-144.5688318,60.00235418,13.719616,177.010147094727
-144.5028756,59.99765021,13.719616,108.269805908203
-144.4369384,59.99291368,13.719616,53.6246910095215
-144.107539,59.96874314,13.719616,24.9887313842773
-144.0417174,59.96381155,13.719616,21.6439018249512
-143.9759156,59.9588475,13.719616,31.6303977966309
-143.9101335,59.95385101,13.719616,35.278621673584
-143.8443714,59.94882208,13.719616,71.0481109619141
-143.7786293,59.94376074,13.719616,120.559814453125
-143.7129075,59.93866699,13.719616,182.282745361328
-143.6472059,59.93354086,13.719616,242.107849121094
-143.5815248,59.92838236,13.719616,250.694549560547
-143.5158642,59.92319149,13.719616,255.058197021484
-143.4502243,59.91796829,13.719616,233.136505126953
-143.3846052,59.91271276,13.719616,205.067474365234
-143.3190069,59.90742492,13.719616,157.430114746094
-143.2534297,59.90210478,13.719616,147.719009399414
-143.1878736,59.89675235,13.719616,148.863235473633
-143.1223388,59.89136767,13.719616,141.794097900391
-143.0568253,59.88595073,13.719616,160.602294921875
-142.9913333,59.88050156,13.719616,151.668548583984
-142.925863,59.87502017,13.719616,148.34602355957
