"Lon","Lat","DEPTH_EFH"
-140.3609872,59.05792559,171
-140.2975782,59.05115324,165
-140.2341945,59.0443499,161
-140.1708362,59.03751561,161
-140.1075034,59.03065036,157
-140.0441963,59.02375419,152
-139.9809149,59.01682711,149
-139.9176594,59.00986913,147
-139.8544297,59.00288029,146
-139.7912262,58.99586059,143
-139.7280487,58.98881005,142
-139.6648975,58.9817287,143
-139.6017725,58.97461654,142
-139.538674,58.96747361,139
-139.4756021,58.96029992,137
-139.4125567,58.95309549,136
-139.3495381,58.94586033,138
-139.2865462,58.93859447,135
-139.2235813,58.93129793,131
-139.1606434,58.92397072,130
-139.0977325,58.91661286,129
-139.0348489,58.90922438,155
-138.9719925,58.90180529,189
-138.9091636,58.89435562,222
-138.8463621,58.88687537,224
-138.7835881,58.87936458,184
-138.7208419,58.87182325,145
-138.6581234,58.86425142,137
-138.5954327,58.8566491,121
-138.53277,58.84901631,102
-138.4701354,58.84135306,98
-138.4075288,58.83365939,94
-138.3449505,58.82593531,88
-138.2824005,58.81818083,89
-138.2198789,58.81039599,97
-138.1573858,58.8025808,101
-138.0949213,58.79473527,95
-138.0324855,58.78685944,88
-137.9700784,58.77895332,66
-152.9386202,59.73421588,42
-152.8725303,59.73367005,49
-152.8064426,59.73309126,50
-152.7403573,59.73247952,54
-152.6742745,59.73183483,53
-152.6081943,59.73115718,54
-152.5421169,59.73044658,56
-152.4760423,59.72970303,98
-152.4099708,59.72892654,99
-152.3439024,59.72811711,91
-152.2778373,59.72727473,72
-152.2117756,59.72639941,60
-152.1457175,59.72549116,51
-152.079663,59.72454997,61
-152.0136123,59.72357586,48
-151.9475655,59.72256881,37
-151.1553585,59.70791706,74
-149.9027743,59.67503815,187
-149.7052415,59.66876384,200
-149.639414,59.66660686,90
-149.573595,59.66441711,293
-149.5077848,59.66219461,303
-149.4419834,59.65993937,250
-149.3761909,59.65765138,247
-149.3104076,59.65533065,237
-149.2446334,59.6529772,227
-149.1788686,59.65059102,218
-149.1131133,59.64817213,220
-149.0473676,59.64572053,199
-148.9816316,59.64323623,195
-148.9159054,59.64071923,196
-148.8501892,59.63816955,199
-148.7844832,59.63558719,205
-148.7187873,59.63297216,146
-148.6531018,59.63032447,111
-148.5874268,59.62764412,117
-148.5217624,59.62493112,190
-148.4561088,59.62218548,218
-148.390466,59.61940721,218
-148.3248342,59.61659631,214
-148.2592135,59.61375279,222
-148.193604,59.61087667,219
-148.1280059,59.60796795,173
-148.0624193,59.60502663,109
-147.9968442,59.60205274,137
-147.931281,59.59904626,138
-147.8657296,59.59600723,138
-147.8001901,59.59293563,137
-147.7346628,59.58983149,139
-147.6691477,59.58669481,139
-147.603645,59.58352559,135
-147.5381547,59.58032386,136
-147.4726771,59.57708961,145
-147.4072122,59.57382286,152
-147.3417601,59.57052362,161
-147.276321,59.5671919,219
-147.210895,59.5638277,221
-147.1454823,59.56043103,218
-147.0800829,59.55700191,228
-147.0146969,59.55354035,227
-146.9493245,59.55004635,224
-146.8839659,59.54651992,147
-146.8186211,59.54296108,134
-146.7532902,59.53936984,139
-146.6879734,59.5357462,138
-146.6226709,59.53209018,136
-146.5573826,59.52840178,127
-146.4921088,59.52468102,98
-146.4268495,59.52092791,74
-146.361605,59.51714245,63
-146.2963752,59.51332467,54
-146.2311604,59.50947456,81
-146.1659606,59.50559215,114
-146.100776,59.50167743,153
-146.0356067,59.49773043,177
-145.9704527,59.49375116,175
-145.9053144,59.48973962,191
-145.8401916,59.48569582,555
-145.7750846,59.48161979,860
-145.5798595,59.46919835,603
-145.5148168,59.46499346,404
-145.4497905,59.4607564,251
-145.3847806,59.45648716,715
-145.3197874,59.45218576,836
-145.2548108,59.44785222,621
-145.1898511,59.44348654,666
-145.1249084,59.43908874,743
-141.8380022,59.17252152,874
-141.7740981,59.16647236,791
-141.710217,59.16039184,570
-141.6463588,59.15427999,496
-141.5825238,59.14813682,328
-141.5187119,59.14196234,366
-141.4549234,59.13575658,372
-141.3911583,59.12951954,364
-141.3274167,59.12325125,317
-141.2636987,59.11695172,302
-141.2000045,59.11062097,282
-141.1363341,59.10425902,234
-141.0726877,59.09786588,217
-141.0090652,59.09144157,206
-140.945467,59.08498611,201
-140.881893,59.07849952,197
-140.8183433,59.07198181,194
-140.7548181,59.065433,195
-140.6913174,59.0588531,182
-140.6278414,59.05224215,176
-140.5643902,59.04560015,172
-140.5009638,59.03892712,169
-140.4375623,59.03222308,169
-140.374186,59.02548804,163
-140.3108348,59.01872203,163
-140.2475088,59.01192507,162
-140.1842083,59.00509716,169
-140.1209331,58.99823834,163
-140.0576836,58.99134861,157
-139.9944597,58.984428,155
-139.9312616,58.97747652,152
-139.8680893,58.9704942,150
-139.804943,58.96348105,150
-139.7418227,58.95643708,148
-139.6787286,58.94936233,147
-139.6156608,58.9422568,146
-139.5526192,58.93512052,143
-139.4896042,58.92795351,143
-139.4266156,58.92075577,144
-139.3636538,58.91352734,141
-139.3007186,58.90626824,138
-139.2378103,58.89897847,134
-139.1749289,58.89165806,134
-139.1120745,58.88430703,130
-139.0492472,58.8769254,152
-138.9864472,58.86951319,202
-138.9236745,58.86207041,225
-138.8609291,58.8545971,234
-138.7982113,58.84709325,190
-138.735521,58.8395589,143
-138.6728584,58.83199407,133
-138.6102236,58.82439877,132
-138.5476167,58.81677303,125
-138.4850377,58.80911686,111
-138.4224868,58.80143029,101
-138.359964,58.79371333,91
-138.2974694,58.785966,93
-138.2350032,58.77818833,105
-138.1725654,58.77038033,109
-138.1101561,58.76254202,108
-138.0477754,58.75467343,103
-137.9854234,58.74677458,92
-137.9231002,58.73884548,73
-137.8608058,58.73088615,43
-153.0057018,59.70160927,37
-152.9396755,59.70109691,49
-152.8736513,59.70055162,54
-152.8076293,59.6999734,55
-152.7416097,59.69936226,53
-152.6755925,59.6987182,55
-152.609578,59.69804122,54
-152.5435662,59.69733132,89
-152.4775573,59.6965885,98
-152.4115514,59.69581277,94
-152.3455486,59.69500413,81
-152.2795491,59.69416258,70
-152.213553,59.69328812,62
-152.1475605,59.69238076,52
-152.0815716,59.6914405,53
-152.0155865,59.69046734,46
-151.9496053,59.68946128,50
-151.8836281,59.68842233,33
-151.2241079,59.67622446,58
-151.1581838,59.67482391,70
-150.3017281,59.65362905,116
-149.972634,59.64400111,87
-149.9068385,59.64197721,215
-149.8410509,59.63992057,151
-149.7752716,59.63783117,104
-149.7095005,59.63570904,216
-149.6437379,59.63355417,85
-149.5779838,59.63136656,88
-149.5122385,59.62914624,272
-149.4465019,59.62689319,267
-149.3807742,59.62460744,253
-149.3150556,59.62228898,243
-149.2493463,59.61993783,231
-149.1836462,59.61755398,219
-149.1179555,59.61513745,209
-149.0522745,59.61268825,197
-148.9866031,59.61020638,193
-148.9209416,59.60769184,191
-148.85529,59.60514465,196
-148.7896484,59.60256481,141
-148.7240171,59.59995233,111
-148.6583961,59.59730722,108
-148.5927856,59.59462948,110
-148.5271856,59.59191913,123
-148.4615963,59.58917616,189
-148.3960179,59.5864006,212
-148.3304504,59.58359244,218
-148.264894,59.5807517,217
-148.1993488,59.57787838,224
-148.1338149,59.57497249,236
-148.0682925,59.57203404,228
-148.0027816,59.56906304,149
-147.9372825,59.56605949,136
-147.8717952,59.56302341,134
-147.8063198,59.55995481,136
-147.7408565,59.55685368,133
-147.6754054,59.55372005,133
-147.6099666,59.55055392,127
-147.5445403,59.5473553,130
-147.4791265,59.5441242,129
-147.4137254,59.54086062,132
-147.3483372,59.53756458,150
-147.2829618,59.53423609,225
-147.2175996,59.53087516,232
-147.1522505,59.52748179,234
-147.0869147,59.524056,238
-147.0215924,59.5205978,234
-146.9562836,59.51710719,229
-146.8909884,59.51358418,189
-146.8257071,59.5100288,126
-146.7604397,59.50644103,119
-146.6951863,59.50282091,115
-146.6299471,59.49916842,112
-146.5647221,59.4954836,108
-146.4995116,59.49176644,59
-146.4343156,59.48801697,89
-146.3691342,59.48423517,41
-146.3039676,59.48042108,36
-146.2388159,59.4765747,51
-146.1736792,59.47269604,82
-146.1085576,59.46878511,116
-146.0434512,59.46484193,142
-145.9783602,59.4608665,171
-145.9132847,59.45685883,305
-145.8482248,59.45281895,606
-145.5231635,59.43213657,806
-145.4581997,59.42790358,656
-141.7221618,59.1278256,858
-141.6583628,59.12171952,706
-141.5945869,59.11558214,443
-141.5308341,59.10941349,381
-141.4671045,59.10321357,362
-141.4033984,59.09698241,353
-141.3397156,59.09072003,322
-141.2760565,59.08442643,296
-141.2124209,59.07810164,278
-141.1488092,59.07174567,240
-141.0852213,59.06535854,216
-141.0216574,59.05894027,204
-140.9581176,59.05249088,204
-140.894602,59.04601038,204
-140.8311106,59.03949878,203
-140.7676436,59.03295612,202
-140.7042012,59.0263824,202
-140.6407833,59.01977764,199
-140.57739,59.01314186,191
-140.5140216,59.00647508,183
-140.4506781,58.99977731,181
-140.3873596,58.99304858,181
-140.3240661,58.9862889,178
-140.2607979,58.97949829,180
-140.1975549,58.97267676,178
-140.1343373,58.96582435,171
-140.0711452,58.95894105,167
-140.0079787,58.9520269,164
-139.9448379,58.9450819,162
-139.8817229,58.93810609,162
-139.8186338,58.93109947,159
-139.7555706,58.92406207,158
-139.6925335,58.9169939,157
-139.6295226,58.90989498,156
-139.566538,58.90276534,154
-139.5035797,58.89560498,152
-139.4406479,58.88841394,147
-139.3777427,58.88119222,145
-139.3148641,58.87393985,142
-139.2520123,58.86665684,139
-139.1891874,58.85934322,140
-139.1263894,58.851999,135
-139.0636184,58.84462421,189
-139.0008745,58.83721886,224
-138.9381579,58.82978297,229
-138.8754686,58.82231656,237
-138.8128068,58.81481966,186
-138.7501724,58.80729227,141
-138.6875657,58.79973442,134
-138.6249866,58.79214613,140
-138.5624353,58.78452742,139
-138.499912,58.77687831,136
-138.4374166,58.76919882,127
-138.3749492,58.76148897,104
-138.31251,58.75374877,104
-138.2500991,58.74597825,96
-138.1877165,58.73817743,103
-138.1253623,58.73034633,115
-138.0630367,58.72248497,114
-138.0007396,58.71459337,106
-137.9384713,58.70667154,93
-137.8762318,58.69871952,77
-137.8140211,58.69073731,60
-137.7518394,58.68272494,34
-137.5034041,58.65037429,57
-153.0726522,59.66896837,41
-153.0066895,59.6684894,50
-152.9407287,59.66797754,57
-152.8747701,59.66743279,57
-152.8088136,59.66685514,54
-152.7428595,59.6662446,54
-152.6769079,59.66560117,59
-152.6109589,59.66492485,75
-152.5450126,59.66421564,87
-152.4790692,59.66347356,98
-152.4131288,59.66269859,87
-152.3471916,59.66189074,76
-152.2812576,59.66105002,73
-152.2153269,59.66017642,61
-152.1493998,59.65926995,54
-152.0834764,59.65833061,53
-152.0175567,59.6573584,46
-151.951641,59.65635333,51
-151.8857292,59.6553154,48
-151.8198217,59.65424461,50
-151.7539184,59.65314097,49
-151.3585962,59.64582936,38
-151.2927267,59.64449583,53
-151.2268624,59.64312948,80
-150.3053946,59.62055618,241
-150.0423638,59.61292684,59
-149.9766253,59.61093766,101
-149.9108946,59.60891575,226
-149.8451719,59.60686111,195
-149.7794574,59.60477376,89
-149.7137511,59.60265369,197
-149.6480533,59.60050093,64
-149.5166833,59.5960973,153
-149.4510114,59.59384646,285
-149.3853485,59.59156294,237
-149.3196945,59.58924674,259
-149.2540498,59.58689788,242
-149.1884143,59.58451636,220
-149.1227882,59.58210219,211
-149.0571717,59.57965537,207
-148.9915648,59.57717592,200
-148.9259678,59.57466384,202
-148.8603806,59.57211913,198
-148.7948035,59.5695418,126
-148.7292366,59.56693187,118
-148.6636799,59.56428933,111
-148.5981337,59.56161421,111
-148.5325981,59.55890649,117
-148.4670731,59.5561662,140
-148.4015589,59.55339334,182
-148.3360556,59.55058791,213
-148.2705633,59.54774993,235
-148.2050823,59.54487941,225
-148.1396125,59.54197635,234
-148.0741541,59.53904076,228
-148.0087073,59.53607264,203
-147.9432722,59.53307202,145
-147.8778488,59.53003889,133
-147.8124374,59.52697327,131
-147.747038,59.52387515,130
-147.6816507,59.52074457,130
-147.6162758,59.51758151,132
-147.5509132,59.514386,126
-147.4855632,59.51115803,143
-147.4202258,59.50789762,150
-147.3549013,59.50460478,168
-147.2895896,59.50127952,238
-147.2242909,59.49792185,232
-147.1590054,59.49453177,233
-147.0937331,59.4911093,238
-147.0284743,59.48765445,235
-146.9632289,59.48416722,230
-146.8979972,59.48064763,199
-146.8327792,59.47709568,132
-146.7675751,59.47351139,110
-146.702385,59.46989477,104
-146.637209,59.46624583,99
-146.5720473,59.46256457,76
-146.5068999,59.458851,80
-146.441767,59.45510515,67
-146.3766487,59.45132702,38
-146.2464564,59.44367395,46
-146.1813826,59.43979903,64
-146.1163239,59.43589188,97
-146.0512804,59.4319525,139
-145.9862522,59.42798091,374
-145.9212394,59.42397711,574
-145.8562423,59.41994112,701
-141.6703438,59.08915739,937
-141.6066268,59.0830258,700
-141.542933,59.07686296,541
-141.4792623,59.07066888,406
-141.415615,59.06444358,382
-141.351991,59.05818709,333
-141.2883905,59.05189941,379
-141.2248136,59.04558056,346
-141.1612604,59.03923057,282
-141.097731,59.03284944,275
-141.0342256,59.02643719,257
-140.9707441,59.01999385,211
-140.9072867,59.01351943,208
-140.8438536,59.00701394,204
-140.7804447,59.0004774,204
-140.7170603,58.99390984,205
-140.6537004,58.98731127,203
-140.5903652,58.9806817,200
-140.5270546,58.97402115,197
-140.4637689,58.96732965,198
-140.400508,58.96060721,199
-140.3372722,58.95385384,197
-140.2740616,58.94706957,198
-140.2108761,58.94025441,188
-140.147716,58.93340838,179
-140.0845813,58.9265315,179
-140.0214721,58.91962379,175
-139.9583885,58.91268527,173
-139.8953306,58.90571595,170
-139.8322985,58.89871585,171
-139.7692924,58.89168499,169
-139.7063122,58.88462339,165
-139.6433582,58.87753107,162
-139.5804304,58.87040805,158
-139.5175288,58.86325434,159
-139.4546537,58.85606997,152
-139.391805,58.84885495,149
-139.3289829,58.8416093,147
-139.2661875,58.83433304,150
-139.2034189,58.82702619,143
-139.1406772,58.81968877,177
-139.0779624,58.8123208,215
-139.0152747,58.8049223,234
-138.9526141,58.79749328,237
-138.8899808,58.79003377,240
-138.8273748,58.78254379,171
-138.7647962,58.77502334,133
-138.7022452,58.76747247,125
-138.6397218,58.75989117,124
-138.5772261,58.75227948,145
-138.5147583,58.74463742,147
-138.4523183,58.73696499,141
-138.3899063,58.72926223,134
-138.3275224,58.72152915,117
-138.2651666,58.71376577,109
-138.2028392,58.70597212,103
-138.14054,58.6981482,108
-138.0782693,58.69029405,119
-138.0160272,58.68240969,115
-137.9538137,58.67449512,106
-137.8916288,58.66655038,91
-137.8294728,58.65857548,73
-137.7673457,58.65057044,53
-137.7052475,58.64253529,36
-137.5811385,58.62637472,139
-153.4689899,59.63802839,39
-153.1394715,59.63629326,45
-153.0735724,59.63584763,50
-153.0076752,59.63536913,55
-152.9417798,59.63485777,58
-152.8758866,59.63431355,55
-152.8099956,59.63373646,56
-152.7441069,59.63312652,59
-152.6782207,59.63248372,71
-152.6123371,59.63180807,73
-152.5464562,59.63109956,96
-152.4805782,59.6303582,91
-152.4147032,59.62958399,76
-152.3488313,59.62877693,77
-152.2829626,59.62793703,73
-152.2170973,59.62706429,69
-152.1512356,59.62615871,55
-152.0853774,59.62522029,55
-152.0195231,59.62424903,53
-151.9536726,59.62324495,48
-151.8878262,59.62220803,46
-151.8219839,59.62113829,48
-151.7561459,59.62003573,52
-151.6903123,59.61890035,50
-151.6244832,59.61773215,42
-151.361215,59.61273128,80
-151.2954106,59.61139905,98
-151.2296115,59.61003404,61
-150.3090538,59.58748281,39
-150.0462824,59.57986092,90
-149.9806086,59.57787368,205
-149.9149427,59.57585374,226
-149.8492847,59.5738011,200
-149.7836349,59.57171579,173
-149.7179933,59.56959779,130
-149.6523601,59.56744713,101
-149.5867354,59.56526379,125
-149.5211194,59.5630478,127
-149.4555121,59.56079915,179
-149.3899137,59.55851785,185
-149.3243243,59.55620391,260
-149.258744,59.55385734,247
-149.193173,59.55147815,230
-149.1276113,59.54906633,215
-149.0620592,59.54662189,209
-148.9965168,59.54414485,205
-148.9309841,59.54163521,201
-148.8654612,59.53909298,197
-148.7999484,59.53651817,115
-148.7344458,59.53391077,100
-148.6689534,59.53127081,108
-148.6034713,59.52859829,111
-148.5379998,59.52589321,115
-148.472539,59.52315558,123
-148.4070889,59.52038541,137
-148.3416497,59.51758271,200
-148.2762215,59.51474749,223
-148.2108044,59.51187976,229
-148.1453987,59.50897952,232
-148.0800042,59.50604678,231
-148.0146213,59.50308155,225
-147.9492501,59.50008384,179
-147.8838906,59.49705365,133
-147.8185429,59.493991,130
-147.7532073,59.4908959,134
-147.6878838,59.48776835,133
-147.6225725,59.48460836,132
-147.5572737,59.48141594,134
-147.4919873,59.47819111,136
-147.4267135,59.47493386,141
-147.3614525,59.47164421,157
-147.2962043,59.46832217,226
-147.2309691,59.46496775,230
-147.165747,59.46158096,230
-147.1005382,59.4581618,233
-147.0353427,59.45471029,232
-146.9701606,59.45122644,225
-146.9049922,59.44771025,211
-146.8398374,59.44416174,180
-146.7746965,59.44058092,130
-146.7095696,59.43696779,122
-146.6444567,59.43332237,120
-146.5793581,59.42964467,109
-146.5142737,59.42593469,99
-146.4492038,59.42219246,53
-146.2540819,59.41077229,39
-146.1890709,59.40690111,106
-146.124075,59.40299773,140
-146.0590942,59.39906215,177
-145.9941287,59.39509438,497
-145.9291786,59.39109444,829
-145.864244,59.38706234,770
-141.5550087,59.04431074,723
-141.4913969,59.03812248,667
-141.4278082,59.03190304,573
-141.3642429,59.02565242,495
-141.300701,59.01937065,523
-141.2371826,59.01305774,504
-141.1736878,59.0067137,493
-141.1102168,59.00033856,458
-141.0467697,58.99393232,350
-140.9833464,58.98749502,233
-140.9199473,58.98102666,220
-140.8565722,58.97452726,207
-140.7932214,58.96799685,207
-140.729895,58.96143543,208
-140.666593,58.95484302,207
-140.6033155,58.94821965,206
-140.5400627,58.94156533,206
-140.4768347,58.93488007,206
-140.4136315,58.9281639,206
-140.3504533,58.92141684,205
-140.2873001,58.91463889,204
-140.224172,58.90783009,192
-140.1610692,58.90099044,186
-140.0979918,58.89411996,185
-140.0349398,58.88721868,184
-139.9719133,58.88028661,182
-139.9089125,58.87332377,182
-139.8459374,58.86633018,181
-139.7829882,58.85930585,179
-139.7200649,58.85225081,179
-139.6571676,58.84516507,175
-139.5942964,58.83804866,172
-139.5314515,58.83090158,170
-139.4686329,58.82372387,166
-139.4058407,58.81651553,161
-139.343075,58.80927659,162
-139.280336,58.80200707,158
-139.2176236,58.79470698,180
-139.154938,58.78737634,212
-139.0922793,58.78001518,234
-139.0296476,58.7726235,244
-138.967043,58.76520134,246
-138.9044655,58.75774871,212
-138.8419154,58.75026563,157
-138.7793925,58.74275212,140
-138.7168972,58.7352082,122
-138.6544293,58.72763389,124
-138.5919891,58.7200292,129
-138.5295767,58.71239416,148
-138.467192,58.70472879,151
-138.4048353,58.69703311,145
-138.3425066,58.68930713,139
-138.2802059,58.68155087,128
-138.2179335,58.67376437,117
-138.1556893,58.66594763,109
-138.0934735,58.65810068,114
-138.0312861,58.65022353,122
-137.9691273,58.64231621,111
-137.9069971,58.63437873,105
-137.8448956,58.62641113,90
-137.782823,58.61841341,71
-137.7207792,58.61038559,55
-137.6587645,58.60232771,40
-153.4695163,59.6049051,32
-153.4036754,59.60462409,33
-153.3378356,59.60431024,36
-153.2719972,59.60396355,38
-153.2061601,59.60358402,45
-153.1403246,59.60317166,46
-153.0744909,59.60272647,52
-153.0086589,59.60224844,57
-152.9428289,59.60173758,58
-152.8770009,59.60119389,58
-152.8111752,59.60061737,59
-152.7453518,59.60000803,67
-152.6795309,59.59936586,73
-152.6137125,59.59869086,75
-152.5478969,59.59798305,98
-152.4820841,59.59724241,87
-152.4162744,59.59646896,73
-152.3504677,59.59566269,75
-152.2846643,59.59482361,68
-152.2188642,59.59395172,63
-152.1530676,59.59304703,57
-152.0872747,59.59210953,57
-152.0214855,59.59113922,55
-151.9557002,59.59013612,53
-151.8899189,59.58910022,49
-151.8241418,59.58803152,52
-151.7583689,59.58693004,70
-151.6926005,59.58579577,57
-151.6268365,59.58462871,58
-151.5610772,59.58342888,79
-151.4953227,59.58219627,82
-151.4295731,59.58093088,117
-151.3638286,59.57963273,115
-150.5753338,59.56150028,131
-150.3783523,59.5562308,108
-150.1814346,59.55066704,68
-150.1158101,59.54874709,101
-150.0501932,59.54679445,100
-149.9845841,59.54480915,153
-149.9189827,59.54279118,226
-149.8533894,59.54074054,208
-149.7878042,59.53865726,199
-149.7222271,59.53654133,129
-149.6566585,59.53439276,100
-149.5910983,59.53221155,118
-149.5255467,59.52999771,124
-149.4600039,59.52775125,154
-149.3944699,59.52547218,148
-149.3289448,59.52316049,223
-149.2634289,59.52081621,253
-149.1979223,59.51843932,237
-149.132425,59.51602985,224
-149.0669371,59.5135878,210
-149.0014589,59.51111317,202
-148.9359904,59.50860597,205
-148.8705318,59.50606621,192
-148.8050832,59.5034939,119
-148.7396447,59.50088904,101
-148.6742164,59.49825164,119
-148.6087984,59.49558171,114
-148.543391,59.49287926,125
-148.4779942,59.49014429,133
-148.4126081,59.48737681,155
-148.3472328,59.48457684,193
-148.2818685,59.48174437,223
-148.2165154,59.47887942,230
-148.1511734,59.47598199,227
-148.0858428,59.47305209,224
-148.0205237,59.47008974,220
-147.9552162,59.46709493,193
-147.8899204,59.46406769,153
-147.8246365,59.46100801,134
-147.7593645,59.4579159,132
-147.6941046,59.45479138,130
-147.6288569,59.45163445,132
-147.5636216,59.44844513,136
-147.4983987,59.44522341,136
-147.4331884,59.44196932,136
-147.3679908,59.43868286,145
-147.302806,59.43536403,219
-147.2376342,59.43201285,223
-147.1724754,59.42862933,220
-147.1073298,59.42521348,225
-147.0421976,59.42176531,226
-146.9770787,59.41828482,216
-146.9119735,59.41477203,214
-146.8468818,59.41122695,190
-146.781804,59.40764959,139
-146.7167401,59.40403995,122
-146.6516903,59.40039805,115
-146.5866545,59.39672389,112
-146.5216331,59.3930175,95
-146.4566261,59.38927887,56
-146.3916335,59.38550802,37
-146.3266557,59.38170497,50
-146.2616925,59.37786971,129
-146.1967442,59.37400226,166
-146.131811,59.37010264,190
-146.0668928,59.36617085,192
-146.0019899,59.3622069,299
-141.3129879,58.98684015,702
-141.2495279,58.98053316,742
-141.1860915,58.97419506,774
-141.1226788,58.96782589,693
-141.0592898,58.96142566,446
-140.9959248,58.95499438,381
-140.9325836,58.94853207,239
-140.8692666,58.94203876,218
-140.8059738,58.93551444,210
-140.7427052,58.92895915,210
-140.679461,58.92237291,209
-140.6162413,58.91575572,209
-140.5530461,58.9091076,209
-140.4898757,58.90242858,209
-140.42673,58.89571867,209
-140.3636092,58.88897789,210
-140.3005134,58.88220626,205
-140.2374427,58.87540379,197
-140.1743971,58.86857051,193
-140.1113769,58.86170642,191
-140.048382,58.85481156,191
-139.9854125,58.84788593,192
-139.9224687,58.84092956,189
-139.8595505,58.83394246,186
-139.796658,58.82692465,185
-139.7337915,58.81987615,183
-139.6709509,58.81279698,183
-139.6081363,58.80568716,179
-139.5453479,58.7985467,178
-139.4825857,58.79137563,178
-139.4198499,58.78417396,177
-139.3571405,58.77694171,172
-139.2944577,58.76967891,182
-139.2318015,58.76238556,222
-139.169172,58.75506169,245
-139.1065693,58.74770732,252
-139.0439935,58.74032247,251
-138.9814447,58.73290715,243
-138.9189231,58.72546139,172
-138.8564286,58.7179852,141
-138.7939614,58.7104786,133
-138.7315216,58.70294162,124
-138.6691092,58.69537427,124
-138.6067244,58.68777658,127
-138.5443673,58.68014855,141
-138.4820378,58.67249022,145
-138.4197363,58.66480159,151
-138.3574626,58.6570827,152
-138.295217,58.64933356,127
-138.2329995,58.64155419,127
-138.1708102,58.6337446,124
-138.1086491,58.62590483,112
-138.0465165,58.61803489,125
-137.9844123,58.6101348,114
-137.9223366,58.60220458,113
-137.8602896,58.59424425,115
-137.7982714,58.58625383,108
-137.7362819,58.57823334,101
-137.6743214,58.5701828,102
-137.6123898,58.56210223,100
-137.5504874,58.55399166,63
-137.4886141,58.5458511,33
-153.4700418,59.57178138,34
-153.404266,59.57150065,37
-153.3384915,59.5711871,39
-153.2727182,59.57084075,43
-153.2069463,59.5704616,45
-153.1411761,59.57004964,48
-153.0754075,59.56960488,54
-153.0096407,59.56912732,57
-152.9438758,59.56861696,60
-152.8781131,59.5680738,60
-152.8123525,59.56749785,63
-152.7465942,59.5668891,70
-152.6808384,59.56624755,75
-152.6150853,59.56557322,78
-152.5493348,59.5648661,85
-152.4835871,59.56412619,74
-152.4178425,59.56335349,73
-152.3521009,59.56254801,76
-152.2863626,59.56170975,67
-152.2206276,59.56083871,62
-152.1548961,59.5599349,56
-152.0891682,59.55899831,61
-152.0234441,59.55802896,63
-151.9577238,59.55702683,56
-151.8920076,59.55599195,55
-151.8262955,59.5549243,75
-151.7605876,59.55382389,94
-151.6948841,59.55269072,100
-151.6291851,59.55152481,104
-151.5634908,59.55032614,142
-151.4978013,59.54909474,116
-151.4321166,59.54783058,45
-150.5787199,59.52841894,151
-150.3819325,59.5231546,180
-150.2507759,59.51948169,50
-150.1852086,59.51759626,86
-150.1196487,59.51567817,117
-150.0540963,59.51372743,129
-149.9885517,59.51174406,133
-149.9230149,59.50972805,213
-149.857486,59.50767942,217
-149.7919652,59.50559816,209
-149.7264526,59.50348429,128
-149.6609483,59.50133781,107
-149.5954525,59.49915872,116
-149.5299653,59.49694704,127
-149.4644868,59.49470277,138
-149.3990171,59.49242591,150
-149.3335563,59.49011647,206
-149.2681047,59.48777446,234
-149.2026622,59.48539989,253
-149.1372291,59.48299276,229
-149.0718054,59.48055307,216
-149.0063914,59.47808085,207
-148.940987,59.47557608,203
-148.8755924,59.47303879,194
-148.8102078,59.47046898,124
-148.7448333,59.46786664,108
-148.679469,59.46523181,102
-148.6141151,59.46256447,128
-148.5487715,59.45986464,132
-148.4834386,59.45713232,149
-148.4181163,59.45436753,163
-148.3528049,59.45157027,190
-148.2875045,59.44874054,213
-148.2222151,59.44587837,229
-148.1569369,59.44298375,222
-148.09167,59.44005669,215
-148.0264145,59.43709721,208
-147.9611706,59.4341053,191
-147.8959384,59.43108099,169
-147.8307181,59.42802427,158
-147.7655096,59.42493516,141
-147.7003132,59.42181366,132
-147.635129,59.41865978,134
-147.5699571,59.41547354,133
-147.5047976,59.41225494,133
-147.4396506,59.409004,135
-147.3745163,59.40572071,139
-147.3093948,59.40240509,216
-147.2442862,59.39905715,213
-147.1791906,59.3956769,207
-147.1141082,59.39226435,214
-147.0490391,59.3888195,222
-146.9839833,59.38534238,223
-146.9189411,59.38183298,219
-146.8539125,59.37829131,196
-146.7888976,59.3747174,168
-146.7238966,59.37111124,148
-146.6589096,59.36747285,141
-146.5939367,59.36380224,133
-146.5289781,59.36009941,121
-146.4640338,59.35636439,100
-146.399104,59.35259717,88
-146.3341888,59.34879777,138
-146.2692883,59.34496621,240
-146.2044026,59.34110248,252
-146.1395318,59.33720661,298
-146.0746762,59.3332786,390
-146.0098357,59.32931847,462
-141.135117,58.93531144,884
-141.0717861,58.92891719,781
-141.0084791,58.92249193,549
-140.945196,58.91603566,340
-140.8819368,58.9095484,255
-140.8187018,58.90303018,219
-140.755491,58.89648101,212
-140.6923045,58.88990091,210
-140.6291424,58.88328989,211
-140.5660049,58.87664797,210
-140.5028919,58.86997517,210
-140.4398037,58.86327151,211
-140.3767402,58.856537,214
-140.3137017,58.84977167,208
-140.2506882,58.84297553,201
-140.1876998,58.83614859,198
-140.1247366,58.82929088,197
-140.0617987,58.82240242,196
-139.9988862,58.81548322,196
-139.9359992,58.8085333,195
-139.8731377,58.80155267,191
-139.810302,58.79454137,191
-139.7474921,58.7874994,189
-139.6847081,58.78042678,188
-139.62195,58.77332354,185
-139.559218,58.76618969,183
